,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
14400,21-08-2019,PAPER/BAGS/SMALL//PAPER/MULTI/GWK029,FS,GOODWORK,MULTI,BAGS,PAPER/BAGS/SMALL,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14401,21-08-2019,POPS/EXTRA/PUFF//QUINOA/NATURAL/AHF052,250GM,OFC,NATURAL,EXTRA PUFFS PLAIN,POPS/EXTRA/PUFF,2,WELLNESS,KITCHEN,QUINOA,250 Gm
14402,21-08-2019,KASHMIRI/KAHWA//TEA//NATURALCLIVE022,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,KASHMIRI/KAHWA,1,WELLNESS,KITCHEN,TEA,100 gm
14403,22-08-2019,GW450//NOTEBOOK/IN/MULTI/GW016,FS,GOODWORK,MULTI,HAND STITCHED WHITE,GW450,1,STATIONARY,STATIONARY,NOTEBOOK,FREE SIZE
14404,22-08-2019,GW150//PAPER/MULTI/GW023,FS,GOODWORK,MULTI,A5,GW150,1,STATIONARY,STATIONARY,NOTEBOOK,FREE SIZE
14405,22-08-2019,5/GOOD/MINUTES//PAPER/MULTI/GWK010,FS,GOODWORK,MULTI,NOTEBOOK,5/GOOD/MINUTES,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14406,22-08-2019,BLUE/MONTHLY/PLANNER//PAPER/MULTI/GWK012,FS,GOODWORK,MULTI,NOTEBOOK,BLUE/MONTHLY/PLANNER,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14407,22-08-2019,CHAIN//STERLING/SILVER/MTW078,FS,MODERN TWIST,SILVER,CHAIN,CHAIN,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
14408,22-08-2019,kos05//100%/COTTON/Multi/BEIGEKOS1902,M,KOS,Multi BEIGE,Color Block,kos05,1,FASHION,CLOTHS,SHIRT,MEDIUM
14409,23-08-2019,NEWSPAPER/PENCILS//PAPER/MULTI/GWK001,FS,GOODWORK,MULTI,PENCIL,NEWSPAPER/PENCILS,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14410,23-08-2019,KANTHA//LEATHER/ASSORTED/BHL006,XL,BHL,ASSORTED,KANTHA,KANTHA,1,ACCESSORIES,ACCESSORIES,POUCH,XL
14411,23-08-2019,KANTHA//LEATHER/ASSORTED/BHL007,L,BHL,ASSORTED,KANTHA,KANTHA,1,ACCESSORIES,ACCESSORIES,POUCH,LARGE
14412,23-08-2019,KANTHA//LEATHER/ASSORTED/BHL009,S,BHL,ASSORTED,KANTHA,KANTHA,1,ACCESSORIES,ACCESSORIES,POUCH,SMALL
14413,23-08-2019,HANDMADE//RECYCLED/PLASTIC/ASSORTED/JMAS074,FS,JAIPUR MODERN ASSO,ASSORTED,HANDMADE,HANDMADE,1,FASHION,STATIONARY,BASKET,FREE SIZE
14414,23-08-2019,JUTTI//SILK/WHITEKHT1911,FS,KHATU DESIGN,WHITE,PRINTED SILK,JUTTI,1,FASHION,CLOTHS,POCKET SQUARE,FREE SIZE
14415,23-08-2019,YARDAGE/IKAT/POCHAMPALLI//COTTON/ASSORTED/JMAS066,FS,JAIPUR MODERN ASSO,ASSORTED,ATTAR,YARDAGE/IKAT/POCHAMPALLI,3,WOMEN,STATIONARY,YARDAGE,FREE SIZE
14416,24-08-2019,FRAG/DE/JAIPUR/ATTAR/NATURAL/JF011,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRAG/DE/JAIPUR,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14417,24-08-2019,ADONIS/ATTAR/NATURAL/JF014,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,ADONIS,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14418,24-08-2019,GE/1137//STERLING/SILVER/MTW062,FS,MODERN TWIST,SILVER,GE 1137,GE/1137,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14419,24-08-2019,PASHMINA//PASHMINA/ASSORTED/JMAS085,FS,JAIPUR MODERN ASSO,ASSORTED,BLANKET DOUBLE,PASHMINA,1,HOME,BEDROOM,BLANKET,FREE SIZE
14420,24-08-2019,YARDAGE/MALKHA//COTTON/ASSORTED/JMAS065,FS,JAIPUR MODERN ASSO,ASSORTED,ATTAR,YARDAGE/MALKHA,10,WOMEN,STATIONARY,YARDAGE,FREE SIZE
14421,24-08-2019,SLIP///COTTON/NATURAL/SHG1901,S,SANGRAHA,NATURAL,HAND WEAVE,SLIP,1,FASHION,ACCESSORIES,SLIP,SMALL
14422,24-08-2019,PEACOCK//COTTON/WHITE/BLUEKHT018,42,KHATU DESIGN,WHITE BLUE,MAYO DESIGN,PEACOCK,1,FASHION,CLOTHS,SHIRT,42
14423,24-08-2019,NOSTRA/KC/FLOW/33//100%/COTTON/M/INDIGO/110112094,M,11.11,M INDIGO,14055,NOSTRA/KC/FLOW/33,1,FASHION,CLOTHS,DRESS,MEDIUM
14424,24-08-2019,KANTHA//LEATHER/ASSORTED/BHL008,M,BHL,ASSORTED,KANTHA,KANTHA,1,ACCESSORIES,ACCESSORIES,POUCH,MEDIUM
14425,24-08-2019,YARDAGE/KHADI/FARBIC//COTTON/ASSORTED/JMAS071,FS,JAIPUR MODERN ASSO,ASSORTED,ATTAR,YARDAGE/KHADI/FARBIC,2.5,WOMEN,STATIONARY,YARDAGE,FREE SIZE
14426,24-08-2019,kos09//100%/COTTON/Indigo/BlueKOS1953,M,KOS,INDIGO BLUE,IKAT,kos09,1,FASHION,CLOTHS,SHIRT,MEDIUM
14427,24-08-2019,SUBHADRA/KOTHARI/NA/VOL/2/8400011,FS,STATIONARY,VOL 2,HINDI MADE EASY,SUBHADRA/KOTHARI,1,STATIONARY,STATIONARY,TEXTBOOK,FREE SIZE
14428,24-08-2019,IDC/40//COTTON/WHITE/BLUEAMB008,NB,AMBA,WHITE BLUE,INDIGO DANCING COW,IDC/40,1,FASHION,CLOTHS,KIDS,NB
14429,24-08-2019,MYSORE/NUGGETS//COFFEE/SINGLE/ARABICA/BLHU1905,70GM,BILI HU,SINGLE ARABICA,ROAST BEANS,MYSORE/NUGGETS,1,WELLNESS,KITCHEN,COFFEE,70GM
14430,24-08-2019,MADURAI/MASALA//TEA//NATURALCLIVE030,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,MADURAI/MASALA,1,WELLNESS,KITCHEN,TEA,100 gm
14431,24-08-2019,BLANKET/HW/NEW//PASHMINA//JMAS094,260X140,JAIPUR MODERN ASSO,ASSORTED,TEXTILE B,BLANKET/HW/NEW,1,HOME,BEDROOM,BLANKET,260X140
14432,24-08-2019,kos27//100%/COTTON/Multi/BLUEKOS1961,S,KOS,Multi BLUE,IKAT MULTI,kos27,1,FASHION,CLOTHS,SHIRT,SMALL
14433,24-08-2019,GE/945//STERLING/SILVER/MTW059,FS,MODERN TWIST,SILVER,GE 945,GE/945,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14434,24-08-2019,GE/1150//STERLING/SILVER/MTW067,FS,MODERN TWIST,SILVER,GE 1150,GE/1150,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14435,24-08-2019,GE/1151//STERLING/SILVER/MTW068,FS,MODERN TWIST,SILVER,GE 1151,GE/1151,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14436,24-08-2019,GE/1159//STERLING/SILVER/MTW069,FS,MODERN TWIST,SILVER,GE 1159,GE/1159,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14437,24-08-2019,CLARY/TOP//COTTON/LINEN/WHITE/19017455000001,FS,EKA,WHITE,1.90175E+13,CLARY/TOP,1,FASHION,CLOTHS,TOP,FREE SIZE
14438,24-08-2019,NOTECARDS/BUTTERFLY//PAPER/MULTI/GWK016,FS,GOODWORK,MULTI,NOTE CARDS,NOTECARDS/BUTTERFLY,4,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14439,24-08-2019,PAPER/BAGS/MEDIUM//PAPER/MULTI/GWK028,FS,GOODWORK,MULTI,BAGS,PAPER/BAGS/MEDIUM,2,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14440,24-08-2019,PAPER/BAGS/SMALL//PAPER/MULTI/GWK029,FS,GOODWORK,MULTI,BAGS,PAPER/BAGS/SMALL,2,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14441,25-08-2019,A5/MARBLE/PRINT//PAPER/MULTI/GWK007,FS,GOODWORK,MULTI,NOTEBOOK,A5/MARBLE/PRINT,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14442,25-08-2019,BLUE/MONTHLY/PLANNER//PAPER/MULTI/GWK012,FS,GOODWORK,MULTI,NOTEBOOK,BLUE/MONTHLY/PLANNER,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14443,25-08-2019,GE/1109//STERLING/SILVER/MTW060,FS,MODERN TWIST,SILVER,GE 1109,GE/1109,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14444,25-08-2019,GCE/457//STERLING/SILVER/MTW070,FS,MODERN TWIST,SILVER,GCE 457,GCE/457,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14445,25-08-2019,RN11//BRASS/SILK/METALLIC/BRASS/AKH185,FS,AKIHI,METALLIC BRASS,HAND EMBROIDERED,RN11,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
14446,26-08-2019,kos/11//100%/COTTON/BLUEKOS1918,L,KOS,BLUE,CHAMBRAY,kos/11,1,FASHION,CLOTHS,SHIRT,LARGE
14447,26-08-2019,kos25//100%/COTTON/Multi/ORANGEKOS1946,L,KOS,Multi ORANGE,IKAT MULTI,kos25,1,FASHION,CLOTHS,SHIRT,LARGE
14448,26-08-2019,SHEESHAM/HONEY//COSMETICS/NATURALPL014,FS,PAHADI LOCAL,NATURAL,SHEESHAM RI MAO,SHEESHAM/HONEY,1,WELLNESS,KITCHEN,HONEY,FREE SIZE
14449,26-08-2019,MWAD101801B//COTTON/BEIGE/BROWNTATH002,L,TATH,BEIGE BLACK,Matunga Mandarin Print,MWAD101801B,1,FASHION,CLOTHS,SHIRT,LARGE
14450,26-08-2019,CON/KC/AOB/33/M//100%/COTTON/MEDIUM/INDIGO11011988,M,11.11,MEDIUM INDIGO,8977,CON/KC/AOB/33/M,1,FASHION,CLOTHS,DRESS,MEDIUM
14451,26-08-2019,MWAD101806I//COTTON/INDIGO/TATH053,M,TATH,INDIGO,Circle and 3 lines,MWAD101806I,1,FASHION,CLOTHS,SHIRT,MEDIUM
14452,26-08-2019,Guler/52///100%/Cotton///Purple//26047339,M,INJIRI,PURPLE,100% COTTON,Guler/52,1,FASHION,CLOTHS,BOTTOMS,MEDIUM
14453,27-08-2019,SCARVE/HW/NEW//WOOL/ASSORTED/JMAS012,FS,JAIPUR MODERN ASSO,ASSORTED,TEXTILE S,SCARVE/HW/NEW,11,WOMEN,CLOTHS,SCARF,FREE SIZE
14454,27-08-2019,SHIVA//GOLD/GOLD/CJ19137,FS,DIANE SINGH,GOLD,TRIBAL,shiva,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
14455,27-08-2019,SHIVA//GOLD/GOLD/CJ19141,FS,DIANE SINGH,GOLD,TRIBAL,shiva,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14456,27-08-2019,KORRA/WALLET/500//DENIM/UW05KOR050,FS,KORRA JM,UW05,WALLET REMADE,KORRA/WALLET/500,1,CUSTOM,ACCESSORIES,WALLET,FREE SIZE
14457,28-08-2019,SUMI/FRENCH/TOP//NA/INDIGO/BUTIAISH505,FS,AISH,INDIGO BUTI,AGJSF-01,SUMI/FRENCH/TOP,1,FASHION,CLOTHS,TOP,FREE SIZE
14458,28-08-2019,PASHMINA//PASHMINA/ASSORTED/JMAS085,FS,JAIPUR MODERN ASSO,ASSORTED,BLANKET DOUBLE,PASHMINA,1,HOME,BEDROOM,BLANKET,FREE SIZE
14459,28-08-2019,CNO2/404032DMG785//COTTON/KT-297-1920/WW1936,FS,WOMEN WEAVES,KT-297-1920,CNO2/404032DMG785,CNO2/404032DMG785,1,WOMEN,CLOTHS,SCARF,FREE SIZE
14460,29-08-2019,NOTECARDS/LAMA//PAPER/MULTI/GWK022,FS,GOODWORK,MULTI,NOTE CARDS,NOTECARDS/LAMA,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14461,29-08-2019,WRAPPING/PAPERS//PAPER/MULTI/GWK027,FS,GOODWORK,MULTI,PAPER,WRAPPING/PAPERS,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14462,29-08-2019,WATERMELON//NA/NATURAL/VC002,FS,VAUNT,NATURAL,FACE MIST,WATERMELON,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
14463,29-08-2019,BRAZIL/NUT//NA/NATURAL/VC004,FS,VAUNT,NATURAL,FACE OIL,BRAZIL/NUT,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
14464,30-08-2019,BULK/JAGGERY/POPS//QUINOA/NATURAL/AHFW026,50g,OFC,NATURAL,JAGGERY,BULK/JAGGERY/POPS,3,WELLNESS,KITCHEN,QUINOA,50 Gms
14465,30-08-2019,TURMERIC//TEA/GREEN/TEATT010,100GM,TEA TRUNK,GREEN TEA,LOOSE LEAF,TURMERIC,1,WELLNESS,KITCHEN,TEA,100 gm
14466,31-08-2019,MONSOON/MALABAR//COFFEE/SINGLE/ARABICA/BLHU1904,70GM,BILI HU,SINGLE ARABICA,GROUND POWDER,MONSOON/MALABAR,1,WELLNESS,KITCHEN,COFFEE,70GM
14467,31-08-2019,KORRA/M/JEANS/4900//DENIM/MJ49KOR015,FS,KORRA JM,MJ49,MENS JEANS,KORRA/M/JEANS/4900,3,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
14468,31-08-2019,Guler/01///100%/Cotton///Blue/and/White//26047344,L,INJIRI,Blue and White,100% COTTON,Guler/01,1,FASHION,CLOTHS,TOP,LARGE
14469,31-08-2019,BENO/SHIRT//COTTON/NATURAL/RAS022,OS,RAASLEELA,NATURAL,HAND STITCHED,BENO/SHIRT,1,FASHION,CLOTHS,DRESS,OS
14470,31-08-2019,GW200//PAPER/MULTI/GW025,FS,GOODWORK,MULTI,MONTHLY PLANNER,GW200,1,STATIONARY,STATIONARY,NOTEBOOK,FREE SIZE
14471,31-08-2019,ADONIS/ATTAR/NATURAL/JF014,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,ADONIS,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14472,31-08-2019,92MSH59//NA/IVORY/KHAKI/AT1960,L,ABRAHAM & THAKORE,IVORY/KHAKI,HW FABRIC,92MSH59,1,FASHION,CLOTHS,SHIRT,LARGE
14473,31-08-2019,HAWA/MAHAL//METAL/PINKKHT021,FS,KHATU DESIGN,PINK,METAL ENAMEL,HAWA/MAHAL,1,JEWELLERY,ACCESSORIES,CUFFLINKS,FREE SIZE
14474,31-08-2019,KORRA/CLUTCH/900//DENIM/UC09KOR042,FS,KORRA JM,UC09,CLUTCH REMADE,KORRA/CLUTCH/900,1,CUSTOM,CLOTHS,CLUTCH,FREE SIZE
14475,31-08-2019,KORRA/WALLET/500//DENIM/UW05KOR050,FS,KORRA JM,UW05,WALLET REMADE,KORRA/WALLET/500,1,CUSTOM,ACCESSORIES,WALLET,FREE SIZE
14476,31-08-2019,CNO2/404032DMG1043//COTTON/KT-100-1920/WW1926,FS,WOMEN WEAVES,KT-100-1920,CNO2/404032DMG1043,CNO2/404032DMG1043,1,WOMEN,CLOTHS,SCARF,FREE SIZE
14477,01-09-2019,BABA/DRESS/MOTIF//COTTON/NATURAL/RAS002,OS,RAASLEELA,NATURAL,HAND STITCHED,BABA/DRESS/MOTIF,1,FASHION,CLOTHS,DRESS,OS
14478,01-09-2019,SADRO/POCKET//COTTON/NATURAL/RAS003,OS,RAASLEELA,NATURAL,HAND STITCHED,SADRO/POCKET,1,FASHION,CLOTHS,DRESS,OS
14479,01-09-2019,CHORAS/BI//COTTON/NATURAL/RAS006,OS,RAASLEELA,NATURAL,HAND STITCHED,CHORAS/BI,1,FASHION,CLOTHS,DRESS,OS
14480,01-09-2019,EK/PC//COTTON/NATURAL/RAS015,OS,RAASLEELA,NATURAL,HAND STITCHED,EK/PC,1,FASHION,CLOTHS,DRESS,OS
14481,01-09-2019,BUSKOT/TIKDI//COTTON/NATURAL/RAS021,OS,RAASLEELA,NATURAL,HAND STITCHED,BUSKOT/TIKDI,1,FASHION,CLOTHS,DRESS,OS
14482,01-09-2019,BLANKET/HW/NEW//PASHMINA//JMAS094,260X140,JAIPUR MODERN ASSO,ASSORTED,TEXTILE B,BLANKET/HW/NEW,1,HOME,BEDROOM,BLANKET,260X140
14483,01-09-2019,FRAG/DE/JAIPUR/ATTAR/NATURAL/JF011,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRAG/DE/JAIPUR,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14484,01-09-2019,SACRED/SPICE//TEA/GREEN/TEATT008,100GM,TEA TRUNK,GREEN TEA,LOOSE LEAF,SACRED/SPICE,1,WELLNESS,KITCHEN,TEA,100 gm
14485,01-09-2019,HAMSA/HAND//BRASS/NA/AZ149,FS,AZGA,NATURAL,ENAMEL,HAMSA/HAND,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
14486,01-09-2019,GE/1135//STERLING/SILVER/MTW061,FS,MODERN TWIST,SILVER,GE 1135,GE/1135,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14487,02-09-2019,CROP/TOP//COTTON/LINEN/PINK/52017405000001,FS,EKA,PINK,5.20174E+13,CROP/TOP,1,FASHION,CLOTHS,TOP,FREE SIZE
14488,05-09-2019,COIN/POUCH//LEATHER/ASSORTED/BHL004,FS,BHL,ASSORTED,AJRAKH,COIN/POUCH,2,ACCESSORIES,ACCESSORIES,POUCH,FREE SIZE
14489,05-09-2019,GE/1137//STERLING/SILVER/MTW062,FS,MODERN TWIST,SILVER,GE 1137,GE/1137,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14490,05-09-2019,ELLE/RING//SILVER/SILVER/CJ19077,FS,DIANE SINGH,SILVER,STACKABLE,ELLE/RING,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
14491,05-09-2019,MAHESHWAR/BLEND//TEA//NATURALCLIVE029,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,MAHESHWAR/BLEND,1,WELLNESS,KITCHEN,TEA,100 gm
14492,05-09-2019,HEART/EYE//BRASS/NA/AZ150,FS,AZGA,NATURAL,ENAMEL,HEART/EYE,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
14493,05-09-2019,GW100//PAPER/MULTI/GW026,FS,GOODWORK,MULTI,A6,GW100,1,STATIONARY,STATIONARY,NOTEBOOK,FREE SIZE
14494,05-09-2019,Pratti/Jacket//Pratti/Jacket/KASHA/JMRE130,S,JMRE,KASHA,ATTAR,Pratti/Jacket,1,EVENT,ACCESSORIES,APPAREL,SMALL
14495,06-09-2019,FDBM2/47//FDBM2/47/FroggMag/JMRE549,FS,JMRE,FroggMag,ATTAR,FDBM2/47,2,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14496,06-09-2019,FDBM2/56//FDBM2/56/FroggMag/JMRE554,FS,JMRE,FroggMag,ATTAR,FDBM2/56,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14497,06-09-2019,FDBM2/58//FDBM2/58/FroggMag/JMRE556,FS,JMRE,FroggMag,ATTAR,FDBM2/58,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14498,06-09-2019,FDBM2/69//FDBM2/69/FroggMag/JMRE562,FS,JMRE,FroggMag,ATTAR,FDBM2/69,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14499,06-09-2019,SKT1906//COTTON/NATURAL/SGH1923,S,SANGRAHA,NATURAL,HAND WEAVE,SKT1906,1,FASHION,CLOTHS,KURTA,SMALL
14500,06-09-2019,ELIS/BIG/EAR//GOLD/LAPIS/GOLD/LAPIS/CJ19039,FS,DIANE SINGH,GOLD LAPIS,DIVAS DREAM,ELIS/BIG/EAR,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14501,06-09-2019,RAINBOW/PENCILS//PAPER/MULTI/GWK002,FS,GOODWORK,MULTI,PENCIL,RAINBOW/PENCILS,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14502,06-09-2019,5/GOOD/MINUTES//PAPER/MULTI/GWK010,FS,GOODWORK,MULTI,NOTEBOOK,5/GOOD/MINUTES,1,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14503,06-09-2019,FDNBBM/5//FDNBBM/5/FroggMag/JMRE518,FS,JMRE,FroggMag,ATTAR,FDNBBM/5,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14504,06-09-2019,FDJP63/1//FDJP63/1/FroggMag/JMRE486,FS,JMRE,FroggMag,ATTAR,FDJP63/1,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14505,06-09-2019,FDJP63/11//FDJP63/11/FroggMag/JMRE488,FS,JMRE,FroggMag,ATTAR,FDJP63/11,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14506,06-09-2019,FDJP63/13//FDJP63/13/FroggMag/JMRE490,FS,JMRE,FroggMag,ATTAR,FDJP63/13,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14507,06-09-2019,FDJP63/15//FDJP63/15/FroggMag/JMRE491,FS,JMRE,FroggMag,ATTAR,FDJP63/15,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14508,06-09-2019,FDBM2/21//FDBM2/21/FroggMag/JMRE537,FS,JMRE,FroggMag,ATTAR,FDBM2/21,2,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14509,06-09-2019,BHARTENDU/HARISH/CH//BHARTENDU/HARISH/CH/UNDERSCORE/JMRE700,FS,JMRE,UNDERSCORE,MUSIC PACK,BHARTENDU/HARISH/CH,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14510,06-09-2019,SL/18/1865//SL/18/1865/Tina/Eapen//JMRE403,FS,JMRE,Tina Eapen,ATTAR,SL/18/1865,1,EVENT,CLOTHS,SAREE,FREE SIZE
14511,06-09-2019,LIP/BALM/011//COSMETIC/CINNAMON/OIL/RUB23,FS,RUBY'S ORGANIC,CINNAMON OIL,NYRBYORG00011,LIP/BALM/011,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
14512,06-09-2019,VITAMIN/C/WATER//NA/NATURAL/VC006,FS,VAUNT,NATURAL,VITAMIN WATER,VITAMIN/C/WATER,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
14513,07-09-2019,AGHPI-02/NA/IVORY+PURPLE/AISH425,FS,AISH,IVORY+PURPLE,PULAK PIKU DRESS,AGHPI-02,1,FASHION,CLOTHS,DRESS,FREE SIZE
14514,07-09-2019,FRAG/DE/JAIPUR/ATTAR/NATURAL/JF011,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRAG/DE/JAIPUR,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14515,07-09-2019,FRANGIPANI/ATTAR/NATURAL/JF016,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRANGIPANI,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14516,07-09-2019,CLASSIC//WOOD/&/METAL/ASSORTEDZZ003,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,CLASSIC,1,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
14517,07-09-2019,Muslin-02//50%/Silk/&/50%/Cotton/White/26049546,L,INJIRI,WHITE,50% Silk & 50% Cotton,Muslin-02,1,FASHION,CLOTHS,DRESS,LARGE
14518,07-09-2019,SHIVA//GOLD/GOLD/CJ19139,FS,DIANE SINGH,GOLD,TRIBAL,shiva,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
14519,07-09-2019,FRAG/DE/JAIPUR/ATTAR/NATURAL/JF011,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRAG/DE/JAIPUR,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14520,07-09-2019,FRANGIPANI/ATTAR/NATURAL/JF016,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRANGIPANI,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
14521,07-09-2019,CLASSIC//WOOD/&/METAL/ASSORTEDZZ003,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,CLASSIC,1,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
14522,07-09-2019,PB-19//PB-19/PABIBEN/JMRE190,FS,JMRE,PABIBEN,Pabi Bucket,PB-19,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14523,07-09-2019,SR-004-POMJL(PCH)-PCH-CH//REKH/16/REKH/JMRE024,FS,JMRE,REKH,Peach Pomegranate,SR-004-POMJL(PCH)-PCH-CH,1,EVENT,CLOTHS,SAREE,FREE SIZE
14524,07-09-2019,FDFM4/3//FDFM4/3/FroggMag/JMRE583,FS,JMRE,FroggMag,ATTAR,FDFM4/3,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14525,07-09-2019,FDCO2/6//FDCO2/6/FroggMag/JMRE479,FS,JMRE,FroggMag,ATTAR,FDCO2/6,2,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14526,07-09-2019,FDBM2/55//FDBM2/55/FroggMag/JMRE553,FS,JMRE,FroggMag,ATTAR,FDBM2/55,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14527,07-09-2019,WRAPPING/PAPERS//PAPER/MULTI/GWK027,FS,GOODWORK,MULTI,PAPER,WRAPPING/PAPERS,3,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
14528,07-09-2019,KANTHA//LEATHER/ASSORTED/BHL007,L,BHL,ASSORTED,KANTHA,KANTHA,1,ACCESSORIES,ACCESSORIES,POUCH,LARGE
14529,07-09-2019,FDBM2/21//FDBM2/21/FroggMag/JMRE537,FS,JMRE,FroggMag,ATTAR,FDBM2/21,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14530,07-09-2019,FDBM2/79//FDBM2/79/FroggMag/JMRE571,FS,JMRE,FroggMag,ATTAR,FDBM2/79,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14531,07-09-2019,CROSS/NECK//SILVER/SILVER/CJ19020,FS,DIANE SINGH,SILVER,PRAISE TO NATURE,CROSS/NECK,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
14532,07-09-2019,PB-11109-ER//PB-11109-ER/Lai/JMRE377,FS,JMRE,Lai,Long asharfi earrings,PB-11109-ER,1,EVENT,ACCESSORIES,JEWELLERY,FREE SIZE
14533,07-09-2019,FDMG36/1//FDMG36/1/FroggMag/JMRE492,FS,JMRE,FroggMag,ATTAR,FDMG36/1,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
14534,07-09-2019,GE/1146//STERLING/SILVER/MTW065,FS,MODERN TWIST,SILVER,GE 1146,GE/1146,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
14535,07-09-2019,BHARTENDU/HARISH/CH//BHARTENDU/HARISH/CH/UNDERSCORE/JMRE702,FS,JMRE,UNDERSCORE,MUSIC PACK,BHARTENDU/HARISH/CH,1,EVENT,ACCESSORIES,ACCESSORIES,FREE SIZE
